,0,1,2,3,4,5,6,7,8
698,1,1,1,1,1,1,1,1,0
699,1,1,1,1,1,1,0,1,0
700,1,1,1,0,0,1,1,1,1
701,1,1,1,1,1,1,0,1,1
702,0,1,1,0,1,1,1,1,1
703,1,1,1,0,0,1,1,0,0
704,0,1,0,1,1,0,0,1,0
705,0,0,0,0,0,0,1,1,1
706,1,0,1,1,0,1,1,1,1
707,1,0,1,1,1,1,0,1,0
708,0,1,1,0,1,1,0,1,1
709,0,1,1,0,1,1,1,1,1
710,1,1,1,1,1,1,1,1,1
711,1,1,0,1,1,0,1,1,1
712,1,1,1,1,1,1,1,1,0
713,1,1,1,1,1,1,0,1,1
714,1,1,1,1,1,1,0,1,1
715,1,1,1,1,1,1,0,1,1
716,1,0,0,1,1,1,1,1,0
717,1,1,1,1,0,1,0,1,1
718,1,0,1,1,0,1,0,1,1
719,1,0,1,1,0,1,0,1,1
720,1,0,1,1,1,1,0,1,1
721,1,1,1,1,1,1,1,1,1
722,1,1,1,1,1,1,1,1,1
723,1,1,1,1,1,1,1,1,1
724,1,1,1,1,1,0,1,0,0
725,1,1,1,1,1,1,1,1,1
726,1,0,1,1,0,1,1,1,0
727,1,0,1,1,1,0,1,1,1
728,1,1,1,1,0,1,0,1,1
729,1,1,1,1,1,1,1,1,1
730,0,1,0,0,1,0,1,0,1
731,0,1,1,0,1,1,1,1,1
732,0,1,1,1,1,1,1,1,1
733,0,1,0,0,1,1,1,1,1
734,1,1,1,1,1,1,1,1,1
735,1,1,1,1,1,1,1,1,1
736,1,0,1,1,1,1,0,1,1
737,1,1,1,1,1,1,1,1,1
738,1,1,1,1,1,1,1,0,1
739,1,0,1,1,1,1,1,1,0
740,0,0,0,0,0,0,0,0,0
741,1,0,0,1,0,1,0,1,0
742,0,1,0,1,1,0,0,1,0
743,1,1,0,1,1,0,0,1,1
744,1,0,0,1,0,0,1,1,1
745,1,0,1,1,0,1,1,1,1
746,0,0,1,1,0,1,0,1,1
747,1,1,1,1,1,1,1,1,1
748,0,1,1,1,1,1,1,1,0
749,1,1,1,1,1,1,1,1,1
750,0,0,1,0,0,1,1,1,1
751,0,0,1,0,0,1,0,0,0
752,1,0,1,1,0,1,1,1,1
753,0,0,0,1,1,0,1,1,0
754,1,0,1,1,0,1,1,1,1
755,1,0,1,1,0,1,1,1,1
756,1,1,1,1,1,1,1,1,1
757,0,1,1,0,1,1,1,1,1
758,1,1,1,1,1,1,1,1,1
759,1,1,1,1,1,1,1,1,1
760,0,1,0,0,1,0,1,1,1
761,1,1,1,1,1,1,1,1,1
762,1,1,1,1,1,1,1,1,1
763,1,0,1,1,0,1,1,1,1
764,1,0,1,1,0,1,1,1,1
765,1,1,0,1,1,0,1,1,1
766,1,1,1,1,1,1,0,1,1
767,0,0,1,0,0,1,1,1,1
768,0,0,1,0,0,1,1,1,0
769,0,0,1,0,0,1,1,1,1
770,0,0,1,0,0,1,1,1,1
771,0,0,1,0,0,1,1,1,1
772,0,0,1,0,0,1,1,1,1
773,0,0,1,0,0,1,1,1,1
774,0,0,1,0,0,1,1,1,1
775,0,0,1,0,0,1,1,1,1
776,0,1,1,0,1,1,1,1,1
777,0,0,1,0,0,1,1,1,1
778,0,0,1,0,0,1,1,1,1
779,0,0,1,0,0,1,1,1,1
780,0,0,1,0,0,1,1,1,1
781,0,0,1,0,0,1,0,1,1
782,0,0,1,0,0,1,1,1,1
783,0,0,1,0,0,1,1,1,1
784,0,0,1,0,0,1,0,1,1
785,0,0,1,0,0,1,1,1,1
786,0,0,1,0,0,1,0,1,1
787,0,0,1,0,0,1,1,1,1
788,0,0,1,0,0,1,1,1,1
789,0,0,1,0,0,1,0,1,1
790,0,0,1,0,0,1,1,1,1
791,0,0,1,0,0,1,1,1,1
792,0,0,1,0,0,1,1,0,1
793,0,0,1,0,0,1,1,1,1
794,0,0,1,0,0,1,1,1,1
795,0,0,1,0,0,1,1,1,1
796,0,0,1,0,0,1,1,1,1
797,0,0,1,0,0,1,1,1,0
798,0,0,1,0,0,1,1,1,1
799,0,0,1,0,0,1,1,1,1
800,0,0,1,0,0,1,1,1,1
801,0,0,1,0,0,1,1,1,0
802,0,0,1,0,1,1,1,1,1
803,0,0,1,0,0,1,1,1,0
804,0,0,1,0,0,1,1,1,1
805,0,0,1,0,0,1,1,1,1
806,0,1,1,0,1,1,0,1,1
807,0,0,1,0,0,1,1,1,1
808,0,1,1,0,1,1,1,1,1
809,0,1,1,0,1,1,1,1,1
810,0,0,1,0,0,1,1,1,0
811,0,0,1,0,0,1,1,1,1
812,0,0,1,0,1,1,1,1,0
813,0,1,1,0,1,1,1,1,0
814,0,0,1,0,0,1,1,1,1
815,0,1,1,0,1,1,1,1,1
816,0,1,1,0,1,1,1,1,1
817,0,0,1,0,1,1,1,1,1
818,0,0,1,0,0,1,1,1,0
819,0,1,1,0,1,1,1,1,0
820,0,0,1,0,0,1,1,1,1
821,0,0,1,0,0,1,1,1,1
822,0,0,1,0,0,1,1,1,0
823,0,1,1,0,1,1,1,1,0
824,0,1,1,0,1,1,1,1,0
825,0,0,1,0,0,1,1,1,0
826,0,1,1,0,1,1,1,1,0
827,0,1,1,0,1,1,0,1,0
828,0,0,1,0,0,1,0,1,0
829,0,1,1,0,1,1,1,1,0
830,0,0,1,0,0,1,1,1,0
831,0,0,1,0,0,1,1,1,1
832,0,1,1,0,1,1,1,1,0
833,0,0,1,0,0,1,1,1,0
834,0,0,1,0,0,1,1,1,0
835,0,0,1,0,0,1,1,1,0
836,0,0,1,0,0,1,0,1,0
837,0,0,1,0,0,1,0,1,0
838,0,0,1,0,0,1,1,1,0
839,0,0,1,0,0,1,1,1,1
840,0,0,1,0,0,1,1,1,1
841,0,0,1,0,0,1,1,1,0
842,0,0,1,0,0,1,1,1,0
843,0,0,1,0,0,1,1,1,0
844,0,0,1,0,0,1,1,1,0
845,0,0,1,0,0,1,1,1,0
846,0,0,1,0,0,1,1,1,0
847,1,1,1,1,1,1,0,1,1
848,1,1,1,1,1,1,1,1,1
849,1,1,1,1,1,1,1,1,1
850,1,1,1,1,1,1,1,1,1
851,0,1,1,0,1,1,1,0,1
852,0,1,1,1,1,1,1,1,1
853,1,1,1,1,1,1,1,1,1
854,1,1,1,1,1,1,1,1,1
855,1,1,1,1,1,1,1,1,0
856,1,0,1,1,1,1,1,1,0
857,0,1,1,0,1,1,1,1,0
858,1,1,1,1,1,1,1,1,1
859,1,0,0,0,0,0,1,1,1
860,1,1,1,1,1,1,1,1,1
861,0,0,1,1,1,1,1,1,1
862,1,1,0,0,1,0,1,1,1
863,1,1,0,1,0,0,0,0,0
864,0,1,0,0,1,1,0,1,1
865,0,1,0,0,1,0,1,0,0
866,1,1,1,1,1,1,1,1,1
867,1,1,0,1,1,0,1,0,0
868,1,1,1,1,1,1,0,1,1
869,1,1,1,1,1,1,1,1,1
870,1,1,1,1,1,1,1,0,1
871,1,1,1,1,1,1,1,1,1
872,0,1,0,0,1,0,1,1,1
873,0,1,1,0,1,1,1,1,1
874,1,1,1,1,1,1,1,1,0
875,1,1,1,1,1,0,1,1,1
876,0,0,0,0,1,0,1,0,1
877,0,1,0,0,1,0,1,1,1
878,1,1,0,1,1,1,1,1,1
879,1,1,1,1,1,1,1,1,1
880,1,1,0,1,1,1,1,1,1
881,1,1,1,1,1,1,1,1,1
882,0,0,0,1,0,0,1,1,1
883,1,1,1,1,1,1,1,1,0
884,1,1,1,1,1,1,1,1,0
885,0,1,1,0,1,1,1,1,1
886,1,1,1,1,1,1,0,1,1
887,1,1,1,1,1,1,1,1,1
888,1,1,1,1,1,1,1,1,1
889,1,1,1,1,1,1,0,0,1
890,0,1,1,0,1,1,1,0,0
891,0,1,0,0,1,0,1,1,1
892,1,1,0,1,1,0,1,1,1
893,0,1,1,0,1,1,1,1,0
894,1,1,1,1,1,1,1,1,1
895,1,1,1,1,1,1,1,0,1
896,1,0,1,1,1,1,0,0,1
897,1,1,1,1,1,1,1,1,1
898,0,0,1,0,1,1,1,1,1
899,0,1,1,0,1,1,1,0,1
900,1,1,1,1,1,1,1,1,1
901,1,1,1,1,1,1,1,1,1
902,1,1,1,1,1,0,1,1,1
903,1,0,1,1,0,1,1,1,1
904,0,0,1,0,0,1,1,1,1
905,1,0,1,1,0,1,1,1,1
906,1,0,0,1,0,0,0,1,1
907,1,0,0,1,1,0,0,1,1
908,0,1,1,1,0,1,1,0,1
909,0,1,1,1,1,1,1,1,1
910,1,1,1,1,1,1,1,1,1
911,0,1,1,0,1,1,1,1,1
912,1,1,1,1,1,1,1,1,1
913,0,0,1,0,0,1,1,1,1
914,0,1,1,0,1,1,1,1,1
915,0,1,1,0,1,1,1,1,0
916,1,0,1,1,0,1,1,1,1
917,0,1,1,1,1,1,1,1,1
918,1,0,1,1,0,1,1,1,1
919,1,0,1,1,0,1,1,1,1
920,0,0,1,0,0,1,1,1,1
921,0,0,1,0,0,1,1,1,1
922,0,0,1,0,0,1,1,0,1
923,0,0,1,0,0,1,1,0,1
924,0,0,1,0,0,1,1,0,1
925,0,0,0,0,0,0,1,0,1
926,0,0,1,0,0,1,1,1,0
927,0,0,1,0,0,1,1,1,1
928,0,0,1,0,0,1,1,1,1
929,0,0,1,0,0,1,1,1,1
930,0,0,1,0,0,1,1,1,1
931,0,0,1,0,0,1,1,0,1
932,0,0,1,0,0,1,1,1,1
933,0,0,1,0,0,1,1,0,1
934,0,0,0,0,0,0,1,0,1
935,0,0,1,0,0,1,1,0,1
936,0,0,1,0,0,1,1,1,1
937,0,0,1,0,0,1,1,0,1
938,0,0,1,0,0,1,1,0,1
939,0,0,1,0,0,1,1,0,1
940,0,0,1,0,0,1,1,0,1
941,0,0,0,0,0,0,1,0,1
942,0,0,1,0,0,1,1,0,1
943,0,0,1,0,0,1,1,1,1
944,0,0,1,0,0,1,1,1,0
945,0,0,1,0,0,1,1,0,0
946,0,0,1,0,0,1,0,1,1
947,0,0,1,0,0,1,1,1,1
948,0,1,1,0,1,1,1,1,1
949,0,0,1,0,0,1,1,1,1
950,0,0,1,0,0,1,1,1,1
951,0,0,1,0,0,1,1,1,1
952,0,0,1,0,0,1,1,1,1
953,0,0,1,0,1,1,1,1,1
954,0,0,1,0,0,1,1,1,1
955,0,0,1,0,0,1,1,1,1
956,0,0,1,0,0,1,1,1,0
957,0,0,1,0,0,1,1,1,0
958,0,0,1,0,0,1,1,1,0
959,0,0,1,0,0,1,1,1,0
960,0,0,1,0,0,1,1,1,1
961,0,0,1,0,0,1,1,1,0
962,0,0,1,0,0,1,0,1,1
963,0,0,1,0,0,1,1,1,1
964,0,0,1,0,0,1,1,1,1
965,0,0,1,0,0,1,1,1,1
966,0,0,1,0,0,1,1,1,1
967,0,0,1,0,0,1,1,1,1
968,0,0,1,0,0,1,1,1,0
969,0,0,1,0,0,1,1,1,0
970,0,0,1,0,0,1,1,1,0
971,0,0,1,0,0,1,1,1,0
972,0,0,1,0,0,1,1,1,0
973,0,0,1,0,0,1,1,1,0
974,0,0,1,0,0,1,1,1,0
975,0,0,1,0,0,1,1,1,0
976,0,0,1,0,0,1,1,1,0
977,0,0,1,0,0,1,1,1,0
978,0,0,1,0,0,1,1,1,0
979,0,0,1,0,0,1,1,1,0
980,0,0,1,0,0,1,1,1,0
981,0,0,1,0,0,1,1,1,0
982,0,0,1,0,0,1,1,1,0
983,0,0,1,0,0,1,1,1,0
984,0,0,1,0,0,1,1,1,0
985,0,0,1,0,0,1,0,1,0
986,0,0,1,0,0,1,1,1,0
987,0,0,1,0,0,1,1,1,0
988,0,0,1,0,0,1,0,1,0
989,0,0,1,0,0,1,1,1,0
990,1,1,1,1,1,1,1,1,1
991,1,0,1,1,1,1,1,1,1
992,1,1,1,1,1,1,1,1,1
993,1,1,0,1,1,1,1,1,1
994,0,0,1,0,0,1,1,1,1
995,1,1,1,1,1,1,1,1,1
996,1,1,1,1,1,1,1,1,1
997,1,1,1,1,1,1,0,1,0
998,1,1,1,1,1,1,0,1,1
999,1,1,1,1,1,1,1,1,1
1000,1,1,1,1,1,0,1,1,1
1001,1,1,0,1,1,0,0,1,1
1002,1,1,0,1,1,1,0,1,1
1003,1,1,1,1,1,1,1,1,0
1004,0,0,1,1,0,1,1,1,1
1005,1,1,0,1,1,0,0,0,1
1006,1,1,1,1,1,1,1,1,1
1007,1,1,0,1,1,0,1,0,0
1008,1,0,1,1,0,1,0,1,1
1009,1,1,1,1,1,1,0,0,0
1010,1,1,1,1,1,1,0,1,1
1011,1,1,1,1,1,1,1,0,1
1012,1,1,1,1,1,1,0,1,1
1013,1,0,0,1,0,0,0,0,1
1014,1,1,1,1,1,1,0,1,1
1015,1,1,1,1,1,1,1,1,1
1016,0,0,1,1,0,1,1,1,1
1017,0,1,1,0,1,1,1,1,1
1018,0,1,1,0,1,1,1,1,1
1019,1,0,1,1,0,1,1,1,1
1020,1,0,1,1,1,1,0,1,0
1021,1,0,0,1,0,1,1,1,1
1022,0,1,0,0,1,0,0,0,0
1023,0,0,0,0,1,0,0,1,0
1024,1,0,0,1,0,0,0,0,1
1025,0,1,0,0,1,0,0,0,1
1026,1,1,1,1,1,1,0,1,1
1027,1,0,0,1,1,0,1,1,1
1028,1,1,0,1,1,0,0,1,0
1029,1,0,1,1,0,1,0,1,1
1030,0,0,0,0,0,0,0,0,0
1031,1,1,0,1,1,0,0,0,0
1032,1,1,0,1,1,0,1,1,1
1033,0,1,0,0,1,0,0,1,1
1034,0,1,1,0,1,1,1,1,1
1035,0,0,1,1,0,1,0,1,0
1036,0,1,0,0,1,0,1,1,1
1037,0,1,1,0,1,1,1,0,1
1038,1,0,1,1,0,1,1,1,1
1039,0,1,1,0,1,1,0,1,1
1040,0,1,1,0,1,1,1,1,1
1041,1,0,1,1,1,1,1,1,1
1042,0,1,1,0,1,1,1,1,1
1043,0,1,1,0,1,1,1,1,1
1044,1,1,1,1,1,1,0,1,1
1045,1,1,1,1,1,1,1,1,0
1046,1,1,0,1,1,1,1,1,0
1047,1,0,1,1,0,1,1,1,1
1048,1,0,1,1,0,1,1,1,1
1049,1,0,1,1,0,1,1,1,1
1050,0,1,1,0,1,1,1,0,1
1051,1,0,0,1,0,1,1,1,1
1052,1,0,0,1,0,0,0,1,1
1053,0,0,1,0,0,1,1,0,1
1054,0,0,1,0,0,1,1,0,1
1055,0,0,0,1,0,0,1,0,1
1056,0,0,1,0,0,1,1,1,0
1057,1,0,1,1,0,1,1,1,1
1058,1,1,1,1,1,1,0,1,1
1059,1,0,0,1,0,0,1,0,0
1060,1,1,1,1,1,1,1,1,0
1061,1,1,1,1,1,1,0,1,1
1062,0,1,0,1,1,1,0,1,0
1063,1,1,1,1,1,1,1,1,1
1064,1,0,0,1,0,0,0,1,1
1065,1,0,1,0,0,1,1,1,0
1066,0,0,1,1,0,1,1,1,1
1067,1,0,0,1,0,1,1,1,1
1068,0,0,1,1,0,1,1,1,0
1069,0,0,1,0,0,1,0,1,1
1070,0,0,0,0,0,1,1,1,0
1071,1,0,1,1,0,1,0,1,1
1072,1,0,1,1,0,1,0,1,0
1073,1,0,0,1,0,0,0,1,1
1074,1,0,0,1,0,0,0,1,1
1075,1,1,1,1,1,1,0,1,1
1076,1,0,0,1,0,1,0,0,1
1077,0,0,1,0,0,1,1,1,1
1078,0,0,1,0,0,1,1,0,1
1079,0,0,1,0,0,1,1,0,1
1080,0,0,1,0,0,1,1,1,1
1081,0,0,1,0,0,1,1,1,1
1082,0,0,1,0,0,1,1,0,0
1083,0,0,1,0,0,1,1,1,0
1084,0,0,1,0,0,1,1,1,0
1085,0,1,1,0,1,1,1,1,0
1086,0,0,1,0,0,1,1,1,0
1087,0,0,1,0,0,1,1,1,0
1088,0,0,1,0,0,1,1,1,0
1089,0,0,0,0,0,0,1,0,1
1090,0,0,1,0,0,1,1,0,0
1091,0,0,1,0,0,1,1,0,0
1092,0,0,1,0,0,1,1,0,1
1093,0,0,1,0,0,1,1,1,0
1094,0,0,1,0,0,1,1,1,0
1095,0,0,1,0,0,1,1,1,0
1096,0,0,1,0,0,1,1,1,0
1097,0,0,1,0,0,1,1,0,0
1098,0,0,1,0,0,1,1,0,0
1099,0,0,1,0,0,1,0,1,0
1100,0,0,1,0,0,1,0,1,0
1101,0,0,1,0,0,1,1,1,0
1102,0,0,1,0,0,1,1,1,1
1103,0,0,1,0,0,1,1,1,1
1104,0,0,0,0,0,0,1,1,0
1105,0,0,1,0,0,1,1,0,0
1106,0,0,1,0,0,1,0,0,0
1107,0,0,1,0,0,1,1,0,1
1108,0,0,1,0,0,1,1,0,1
1109,0,0,1,0,0,1,0,1,1
1110,0,0,1,0,0,1,1,1,0
1111,0,0,1,0,0,1,1,1,1
1112,0,0,1,0,0,1,1,0,1
1113,0,0,1,0,0,1,0,0,1
1114,0,0,1,0,0,1,1,1,0
1115,0,0,1,0,0,1,1,0,1
1116,0,1,1,0,1,1,1,1,1
1117,0,0,1,0,1,1,1,1,0
1118,0,0,1,0,0,1,1,1,1
1119,0,0,1,0,0,1,0,0,1
1120,0,0,1,0,0,1,1,0,1
1121,0,0,1,0,0,1,1,0,1
1122,0,0,1,0,0,1,1,1,1
1123,0,0,1,0,0,1,1,0,1
1124,0,0,1,0,0,1,1,1,1
1125,0,1,1,0,1,1,1,0,1
1126,0,1,1,0,1,1,1,1,0
1127,0,0,1,0,0,1,0,1,0
1128,0,0,1,0,0,1,1,0,0
1129,0,0,1,0,0,1,1,0,0
1130,0,0,1,0,0,1,1,1,1
1131,0,0,1,0,0,1,0,1,1
1132,0,0,1,0,0,1,0,1,1
1133,0,0,1,0,0,1,1,1,0
1134,0,0,1,0,0,1,0,1,0
1135,0,1,1,0,1,1,1,1,0
1136,0,0,1,0,0,1,1,1,0
1137,0,0,1,0,0,1,1,1,0
1138,0,0,1,0,0,1,1,1,1
1139,0,0,1,0,0,1,0,1,1
1140,0,0,1,0,0,1,0,1,0
1141,0,0,1,0,0,1,0,1,0
1142,0,0,1,0,0,1,1,0,0
1143,0,0,1,0,0,1,1,1,0
1144,0,0,1,0,0,1,1,1,0
1145,0,0,1,0,0,1,1,1,0
1146,0,0,1,0,0,1,1,1,1
1147,0,0,1,0,0,1,0,1,1
1148,0,0,1,0,0,1,1,1,1
1149,0,0,1,0,0,1,1,1,1
1150,0,0,1,0,0,1,1,1,1
1151,0,0,1,0,0,1,1,1,1
1152,0,0,1,0,0,1,1,1,1
1153,0,0,1,0,0,1,1,1,1
1154,0,0,1,0,0,1,1,1,0
1155,0,0,1,0,1,1,1,1,0
1156,0,1,1,1,1,1,0,1,1
1157,0,0,0,0,1,1,0,1,1
1158,0,1,1,0,1,1,1,1,1
1159,0,1,0,1,1,1,0,0,1
1160,0,1,1,0,1,1,1,1,1
1161,1,1,1,1,1,1,1,1,1
1162,0,1,0,0,1,0,0,0,1
1163,0,1,1,0,1,1,0,0,1
1164,0,1,1,1,1,1,1,1,1
1165,0,1,1,1,1,1,1,1,1
1166,1,1,0,1,1,0,0,1,1
1167,1,0,1,1,0,1,1,1,1
1168,0,1,1,1,1,1,1,1,1
1169,1,1,1,1,1,1,1,1,1
1170,0,1,1,1,1,1,1,1,1
1171,0,1,1,0,1,1,1,1,1
1172,0,0,1,0,0,1,0,0,0
1173,1,1,1,1,1,1,0,0,1
1174,0,1,1,0,1,1,1,0,1
1175,0,1,1,0,1,1,1,0,1
1176,0,1,0,0,1,1,0,0,1
1177,1,1,1,1,1,1,0,1,1
1178,1,1,1,1,1,1,0,0,1
1179,0,1,1,0,1,1,1,1,1
1180,0,1,1,0,1,1,1,0,1
1181,1,1,1,1,1,1,1,1,1
1182,1,1,1,1,1,1,1,0,1
1183,0,0,0,0,0,1,0,1,0
1184,1,0,1,1,0,1,1,1,1
1185,0,0,0,0,0,0,0,1,1
1186,0,0,0,0,0,1,0,1,1
1187,0,1,0,0,1,0,0,0,1
1188,1,1,1,1,1,1,1,1,1
1189,1,0,1,0,0,1,1,1,1
1190,1,1,1,1,1,1,1,0,1
1191,0,0,1,0,1,1,1,1,1
1192,1,1,1,1,1,1,1,1,1
1193,0,1,1,0,1,1,1,1,1
1194,1,1,1,1,1,1,1,1,1
1195,0,0,1,0,1,1,0,1,1
1196,0,1,1,1,1,1,1,1,1
1197,0,1,1,0,1,1,1,0,0
1198,1,1,1,1,1,1,1,1,1
1199,0,1,1,0,1,1,1,1,1
1200,1,0,0,1,0,0,1,1,1
1201,1,0,1,1,0,1,1,1,1
1202,0,1,1,0,0,1,1,1,1
1203,0,1,1,0,1,1,1,1,1
1204,1,0,0,1,0,0,0,1,1
1205,0,1,1,0,1,1,1,0,1
1206,0,1,1,0,0,1,1,1,0
1207,0,1,1,0,1,1,1,1,1
1208,1,1,1,1,1,1,1,1,1
1209,0,0,0,0,0,0,1,1,1
1210,0,0,1,1,0,1,1,0,0
1211,0,0,1,1,1,0,1,1,0
1212,1,1,1,1,1,1,1,1,1
1213,1,0,1,1,0,1,1,1,1
1214,0,0,0,1,1,0,0,1,1
1215,0,0,0,0,0,0,1,1,1
1216,1,0,1,1,0,1,1,1,1
1217,1,0,1,1,1,1,0,1,1
1218,1,1,1,1,1,1,1,1,1
1219,1,0,1,1,0,1,1,1,1
1220,1,0,1,1,0,1,0,1,1
1221,1,1,1,1,1,1,1,1,1
1222,1,1,0,1,1,0,1,1,0
1223,0,1,1,1,1,1,0,1,0
1224,1,1,1,1,1,1,0,1,1
1225,1,1,1,1,1,1,1,1,0
1226,0,1,1,0,1,1,1,1,1
1227,1,1,0,1,1,0,0,1,1
1228,1,0,1,1,0,1,1,1,1
1229,1,1,1,1,1,1,1,1,1
1230,1,1,1,1,1,1,1,1,1
1231,0,0,0,0,0,0,1,1,1
1232,1,0,1,1,0,1,1,1,1
1233,0,0,1,1,0,1,1,1,1
1234,0,1,1,0,1,1,1,1,1
1235,0,1,1,1,1,1,1,1,1
1236,1,1,1,1,1,1,1,1,0
1237,0,0,1,0,0,1,1,1,1
1238,0,0,0,0,0,0,1,0,0
1239,0,0,0,0,0,0,1,0,0
1240,0,0,0,0,0,0,1,0,0
1241,0,0,0,0,0,0,1,0,1
1242,0,0,1,0,0,1,1,0,1
1243,0,0,0,0,0,0,1,0,1
1244,0,0,1,0,0,1,1,0,1
1245,0,0,1,0,0,1,1,0,0
1246,0,0,1,0,0,1,1,0,0
1247,0,0,1,0,0,1,1,0,0
1248,0,0,1,0,0,1,1,0,0
1249,0,0,1,0,0,1,1,0,1
1250,0,0,1,0,0,1,1,0,0
1251,0,0,1,0,0,1,1,0,1
1252,0,0,1,0,0,1,1,0,1
1253,0,0,1,0,0,1,1,0,0
1254,0,0,1,0,0,1,1,0,0
1255,0,0,1,0,0,1,1,0,0
1256,0,0,1,0,0,1,1,0,0
1257,0,0,1,0,0,1,1,0,0
1258,0,0,1,0,0,1,1,0,0
1259,0,0,1,0,0,1,1,0,0
1260,0,0,0,0,0,0,1,0,0
1261,0,0,1,0,0,1,1,0,0
1262,0,0,1,0,0,1,1,0,0
1263,0,0,1,0,0,1,1,0,1
1264,0,0,1,0,0,1,1,0,1
1265,0,0,0,0,0,0,1,0,1
1266,0,0,1,0,0,1,0,0,0
1267,0,0,1,0,0,1,0,0,0
1268,0,1,0,0,1,0,1,1,1
1269,0,0,0,0,0,0,1,0,0
1270,0,0,1,0,0,1,1,0,0
1271,0,0,1,0,0,1,0,1,1
1272,0,0,1,0,0,1,0,0,1
1273,0,1,1,0,1,1,1,0,1
1274,0,0,1,0,0,1,1,0,1
1275,0,0,1,0,0,1,1,0,0
1276,0,1,1,0,1,1,1,0,1
1277,0,0,1,0,0,1,1,0,1
1278,0,0,1,0,0,1,1,1,1
1279,0,0,1,0,0,1,1,0,1
1280,0,0,1,0,0,1,1,0,1
1281,0,0,1,0,0,1,1,1,0
1282,0,0,1,0,0,1,1,1,1
1283,0,0,1,0,0,1,0,1,0
1284,0,0,1,0,0,1,1,1,1
1285,0,0,1,0,0,1,1,0,0
1286,0,0,1,0,0,1,1,0,0
1287,0,0,1,0,0,1,0,0,0
1288,0,0,1,0,0,1,0,0,1
1289,0,1,1,0,1,1,1,1,1
1290,0,0,1,0,0,1,0,1,1
1291,0,0,1,0,0,1,1,1,0
1292,0,0,1,0,0,1,1,1,0
1293,0,0,1,0,0,1,1,1,0
1294,0,0,1,0,0,1,1,1,0
1295,0,0,1,0,0,1,1,1,1
1296,0,0,1,0,0,1,0,1,0
1297,0,0,1,0,0,1,1,1,1
1298,0,1,1,0,1,1,1,1,1
1299,0,0,1,0,0,1,1,1,0
1300,0,0,1,0,0,1,1,1,1
1301,0,0,1,0,0,1,1,1,1
1302,0,0,1,0,0,1,1,1,1
1303,0,0,1,0,0,1,1,1,0
1304,0,0,1,0,0,1,1,1,1
1305,0,0,1,0,0,1,1,1,0
1306,0,0,1,0,0,1,1,1,0
1307,0,0,1,0,0,1,1,1,0
1308,0,0,1,0,0,1,1,1,0
1309,0,0,1,0,0,1,1,1,0
1310,0,0,1,0,0,1,1,1,0
1311,0,0,1,0,0,1,1,1,0
1312,0,0,1,0,0,1,1,1,0
1313,0,0,1,0,0,1,1,1,1
1314,0,0,1,0,0,1,1,1,0
1315,1,0,0,1,0,0,1,1,1
1316,0,1,1,0,1,1,1,0,1
1317,1,1,1,1,1,1,1,1,1
1318,0,1,1,0,1,1,1,1,1
1319,0,1,1,0,1,1,0,0,1
1320,0,0,1,0,0,1,0,0,1
1321,1,1,1,1,1,1,1,1,1
1322,0,1,1,1,1,1,1,0,1
1323,0,1,1,0,1,1,1,1,1
1324,1,1,1,1,1,1,0,1,0
1325,1,1,1,1,1,1,1,0,0
1326,0,1,0,0,1,0,1,0,0
1327,0,0,0,0,0,1,1,0,1
1328,1,1,0,1,1,1,0,1,1
1329,1,0,1,1,0,1,1,1,1
1330,1,1,1,1,1,1,0,1,1
1331,0,1,1,1,1,1,0,1,1
1332,0,1,1,0,1,1,0,1,1
1333,1,1,1,1,1,1,1,1,1
1334,0,1,1,0,1,1,1,1,1
1335,1,1,1,1,1,1,1,1,1
1336,1,1,1,1,1,1,1,1,1
1337,1,0,1,1,1,1,1,1,1
1338,1,0,0,1,0,1,1,1,1
1339,0,0,0,0,0,0,1,1,1
1340,0,1,1,1,1,1,1,0,0
1341,1,1,1,1,1,1,1,1,1
1342,1,0,1,1,0,1,1,1,1
1343,0,1,0,1,1,0,1,0,0
1344,1,0,1,1,1,1,1,1,1
1345,1,1,1,1,1,1,1,1,1
1346,1,1,1,1,1,1,1,1,1
1347,1,1,1,1,1,1,0,1,0
1348,1,1,1,1,1,1,1,1,1
1349,1,1,1,1,1,1,1,1,0
1350,0,1,1,0,1,1,1,0,1
1351,0,1,0,1,1,1,0,0,0
1352,1,1,1,1,1,1,1,1,1
1353,1,1,0,1,1,0,1,1,0
1354,1,1,1,1,1,1,1,1,1
1355,0,1,1,1,1,1,1,1,1
1356,0,0,1,1,0,1,1,1,1
1357,0,0,1,0,0,1,1,1,1
1358,0,1,1,1,1,1,1,0,1
1359,0,0,0,0,0,0,1,0,1
1360,1,1,1,1,0,1,1,1,0
1361,0,0,0,1,0,1,0,0,1
1362,1,0,1,1,0,1,1,0,1
1363,0,1,1,0,1,1,1,1,1
1364,0,1,1,0,1,1,1,1,1
1365,0,0,1,0,0,1,0,1,1
1366,1,0,1,1,0,1,1,1,0
1367,1,0,1,1,0,1,1,1,1
1368,1,0,1,1,0,1,1,1,1
1369,0,1,0,1,1,0,1,0,0
1370,1,1,1,1,1,0,1,1,1
1371,0,1,1,0,1,1,0,0,0
1372,1,1,1,1,1,1,1,1,1
1373,1,1,1,1,1,1,0,0,1
1374,1,1,1,1,1,1,1,1,1
1375,0,1,1,0,1,1,0,0,0
1376,1,1,0,1,1,0,1,1,1
1377,1,1,1,1,1,1,1,1,0
